stopId,code,stop_name,type,zone,ward,address,street,support_disability,status,lng,lat,search,routes
1015,Q11 083,Trạm Trần Quý - Tạ Uyên,Trụ dừng,Quận 11,,193,Tạ Uyên,,Đang khai thác,106.653492,10.758068,TTQ-TU 193 TU,"103, 23"
8082,QBTH 176,Công viên Cầu Sài Gòn,Trụ dừng,Quận Bình Thạnh,Phường 25,Phía trước 681 Điện Biên Phủ,Nguyễn Hữu Cảnh,Có,Chưa khai thác,106.722217,10.799053,CvCSG Pt681DBP NHC,"104, 158, 160, 161, 30, 55"
6940,QHBT_2,Bến xe Văn Thánh,Bến Bãi QH 568,Quận Bình Thạnh,Phường 01,BX Văn Thánh,Điện Biên Phủ,Có,Chưa khai thác,106.717501,10.801317,BxVT BVT DBP,"104, 157D, 157V, 158, 161, 30, 55"
1114,QBTH 001,Chợ Hàng Xanh,Trụ dừng,Quận Bình Thạnh,,18,Bạch Đằng,,Đang khai thác,106.710441,10.802998,CHX 18 BD,"104, 55"
947,HCC 104,Trường tiểu học An Phước,Trụ dừng,Huyện Củ Chi,,816,Tỉnh lộ 7,Có,Đang khai thác,106.428219,11.006873,TthAP 816 Tl7,107
939,HCC 105,Ấp Phước Hưng,Trụ dừng,Huyện Củ Chi,,896 (901),Tỉnh lộ 7,Có,Đang khai thác,106.431111,11.009501,APH 896( Tl7,107
949,HCC 106,Miếu thờ Họ Ngô,Trụ dừng,Huyện Củ Chi,,1022,Tỉnh lộ 7,Có,Đang khai thác,106.434533,11.014161,MtHN 1022 Tl7,107
940,HCC 107,Bàu điều,Trụ dừng,Huyện Củ Chi,,1080B-1080C,Tỉnh lộ 7,Có,Đang khai thác,106.436716,11.017773,Bd 1080B-1080C Tl7,107
950,HCC 108,đường 703,Trụ dừng,Huyện Củ Chi,,Đối diện 37 (26),Tỉnh lộ 7,Có,Đang khai thác,106.441877,11.02663,d703 Dd37( Tl7,107
941,HCC 109,Tỉnh Lộ 2,Trụ dừng,Huyện Củ Chi,Xã Trung Lập Hạ,176,Tỉnh lộ 7,Có,Đang khai thác,106.446742,11.034043,TL2 176 Tl7,107
952,HCC 321,Tỉnh lộ 7,Trụ dừng,Huyện Củ Chi,,598,Tỉnh lộ 2,Có,Đang khai thác,106.446757,11.03519,Tl7 598 Tl2,107
945,HCC 322,Trường tiểu học Liên Trung,Trụ dừng,Huyện Củ Chi,,660,Tỉnh lộ 2,Có,Đang khai thác,106.44045,11.041878,TthLT 660 Tl2,107
953,HCC 323,Kênh Đông,Trụ dừng,Huyện Củ Chi,,772,Tỉnh lộ 2,Có,Đang khai thác,106.436094,11.046548,KD 772 Tl2,107
948,HCC 324,Nhà may Bích Liễu,Trụ dừng,Huyện Củ Chi,,846-848,Tỉnh lộ 2,Có,Đang khai thác,106.432596,11.050223,NmBL 846-848 Tl2,107
954,HCC 325,Văn phòng ấp Trung Hưng,Trụ dừng,Huyện Củ Chi,,đối diện 967,Tỉnh lộ 2,Có,Đang khai thác,106.427715,11.055483,VpaTH dd967 Tl2,107
956,HCC 326,Cây xăng Sông Châu,Trụ dừng,Huyện Củ Chi,,980,Tỉnh lộ 2,Có,Đang khai thác,106.424217,11.05908,CxSC 980 Tl2,107
958,HCC 327,Bố Heo,Trụ dừng,Huyện Củ Chi,,1010,Tỉnh lộ 2,Có,Đang khai thác,106.422307,11.061211,BH 1010 Tl2,107
955,BX 65,Bố Heo,Bến xe,Huyện Củ Chi,,ĐẦU BẾN BỐ HEO,Hương lộ 2,,Đang khai thác,106.421696,11.061848,BH DBBH Hl2,"107, 70-5"
959,HCC 328,Bố Heo,Trụ dừng,Huyện Củ Chi,,đối diện 1010,Tỉnh lộ 2,Có,Đang khai thác,106.421599,11.061632,BH dd1010 Tl2,107
960,HCC 329,cây xăng Sông Châu,Trụ dừng,Huyện Củ Chi,,1021 (1029),Tỉnh lộ 2,Có,Đang khai thác,106.424625,11.058347,cxSC 1021( Tl2,107
962,HCC 330,văn phòng Ấp Trung Hưng,Trụ dừng,Huyện Củ Chi,,971A (đối diện 938),Tỉnh lộ 2,Có,Đang khai thác,106.426309,11.056704,vpATH 971A(d938) Tl2,107
5791,HCC 331,Nhà may Bích Liễu,Trụ dừng,Huyện Củ Chi,Thị trấn Củ Chi,893,Tỉnh lộ 2,Có,Đang khai thác,106.432242,11.050281,NmBL 893 Tl2,107
5792,HCC 332,Kênh Đông,Trụ dừng,Huyện Củ Chi,Thị trấn Củ Chi,791A,Tỉnh lộ 2,Có,Đang khai thác,106.435804,11.046616,KD 791A Tl2,107
5793,HCC 333,Trường tiểu học Liên Trung,Trụ dừng,Huyện Củ Chi,Thị trấn Củ Chi,715-717A,Tỉnh lộ 2,Có,Đang khai thác,106.439688,11.042425,TthLT 715-717A Tl2,107
5794,HCC 334,Tỉnh lộ 7,Trụ dừng,Huyện Củ Chi,Thị trấn Củ Chi,641,Tỉnh lộ 2,Có,Đang khai thác,106.446598,11.034949,Tl7 641 Tl2,107
968,QCCT186,Tỉnh lộ 2,Trụ dừng,Huyện Củ Chi,Xã Trung Lập Thượng,Đối diện 178,Tỉnh lộ 7,,Đang khai thác,106.446367,11.033801,Tl2 Dd178 Tl7,107
970,HCC 139,đường 703,Trụ dừng,Huyện Củ Chi,Xã Trung Lập Thượng,57 (Đối diện 44),Tỉnh lộ 7,Có,Đang khai thác,106.44215,11.027372,d703 57(d44) Tl7,107
957,HCC 140,Bàu điều,Trụ dừng,Huyện Củ Chi,,977,Tỉnh lộ 7,Có,Đang khai thác,106.436427,11.017505,Bd 977 Tl7,107
971,HCC 141,Miếu thờ họ Ngô,Trụ dừng,Huyện Củ Chi,,917,Tỉnh lộ 7,Có,Đang khai thác,106.434147,11.013787,MthN 917 Tl7,107
961,HCC 142,Ấp Phước Hưng,Trụ dừng,Huyện Củ Chi,,Đối diện 878,Tỉnh lộ 7,Có,Đang khai thác,106.430617,11.009196,APH Dd878 Tl7,107
975,HCC 143,trường tiểu học An Phước,Trụ dừng,Huyện Củ Chi,,829,Tỉnh lộ 7,Có,Đang khai thác,106.428337,11.007131,tthAP 829 Tl7,107
30,Q1 015,Trạm Trung chuyển trên đường Hàm Nghi,Nhà chờ,Quận 1,Phường Nguyễn Thái Bình,Hàm nghi 1,Hàm Nghi,,Đang khai thác,106.700356,10.771001,TTctdHN Hn1 HN,"109, 152, 52, 93"
8224,BX 96,Nhà ga T3,Bến xe,Quận Tân Bình,Phường 14,Nhà ga T3,Đường vào Nhà ga T3,Có,Đang khai thác,106.65384,10.811277,NgT NgT DvNgT,109
8225,QTB163,Nhà ga T3,Ô sơn,Quận Tân Bình,Phường 14,Cột 18A-20A,Đường vào Nhà ga T3,Có,Đang khai thác,106.652852,10.811059,NgT C18A-20A DvNgT,"109, 72-1"
7271,Q1 185,Trạm Trung chuyển trên đường Hàm Nghi,Nhà chờ,Quận 1,Phường Bến Thành,Hàm Nghi 12 (136),Hàm Nghi,Có,Đang khai thác,106.700002,10.771233,TTctdHN HN12( HN,"109, 152"
1088,BX 71,Cầu Kênh Lộ,Bến xe,Huyện Nhà Bè,Xã Hiệp Phước,Đầu bến kênh lộ,Nguyễn Văn Tạo,,Đang khai thác,106.742727,10.598307,CKL Dbkl NVT,"110, 72"
1118,HNB 060,Nhà Tưởng niệm Liệt sỹ Nhà Bè,Ô sơn,Huyện Nhà Bè,,Đối diện Nghĩa trang liệt sỹ Nhà Bè,Nguyễn Văn Tạo,,Đang khai thác,106.741308,10.604189,NTnLsNB DdNtlsNB NVT,"110, 72"
1119,HNB 059,Chùa Phước Linh,Trụ dừng,Huyện Nhà Bè,,1095,Nguyễn Văn Tạo,,Đang khai thác,106.740074,10.610005,CPL 1095 NVT,"110, 72"
1121,HNB 058,Công an xã Hiệp Phước,Trụ dừng,Huyện Nhà Bè,,1244 (Cửa sắt Ba Thủy),Nguyễn Văn Tạo,,Đang khai thác,106.739157,10.617645,CaxHP 1244(sBT NVT,"110, 72"
1120,HNB 057,Giáo xứ Tin Mừng,Trụ dừng,Huyện Nhà Bè,,Kế 919 (1733),Nguyễn Văn Tạo,,Đang khai thác,106.738159,10.622153,GxTM K919( NVT,"110, 72"
1122,HNB 064,Thành Công,Trụ dừng,Huyện Nhà Bè,,849 (280),Nguyễn Văn Tạo,,Đang khai thác,106.73737,10.626002,TC 849( NVT,"110, 72"
1123,HNB 055,Ngã tư Long Hậu,Trụ dừng,Huyện Nhà Bè,,921,Nguyễn Văn Tạo,,Đang khai thác,106.736104,10.631169,NtLH 921 NVT,"110, 72"
1125,HNB 053,Cầu Hiệp Phước,Trụ dừng,Huyện Nhà Bè,,78/4,Nguyễn Văn Tạo,,Đang khai thác,106.735364,10.634638,CHP 78/4 NVT,"110, 72"
7306,HNB_098,Chợ tạm,Trụ dừng,Huyện Nhà Bè,Xã Long Thới,26,Nguyễn Văn Tạo,Có,Đang khai thác,106.733948,10.63952,Ct 26 NVT,"110, 72"
1126,HNB 052,Trung tâm dạy nghề,Trụ dừng,Huyện Nhà Bè,,189,Nguyễn Văn Tạo,,Đang khai thác,106.732677,10.643189,Ttdn 189 NVT,"110, 72"
1129,HNB 051,Công ty may Đại Sơn,Trụ dừng,Huyện Nhà Bè,,617,Nguyễn Văn Tạo,,Đang khai thác,106.731384,10.64717,CtmDS 617 NVT,"110, 72"
1130,HNB 050,Chợ Bà Chồi,Trụ dừng,Huyện Nhà Bè,,78A,Nguyễn Văn Tạo,,Đang khai thác,106.730461,10.650117,CBC 78A NVT,"110, 72"
1127,HNB 049,Bệnh viện Nhân Tâm,Trụ dừng,Huyện Nhà Bè,,Kế 205 (155),Nguyễn Văn Tạo,,Đang khai thác,106.729415,10.653391,BvNT K205( NVT,"110, 72"
1128,HNB 048,Trường Long Thới,Trụ dừng,Huyện Nhà Bè,,Đối diện CA H.Nhà Bè,Nguyễn Văn Tạo,,Đang khai thác,106.728203,10.657133,TLT DdCHB NVT,"110, 72"
7593,HNB 157,Trạm radar thời tiết Nhà Bè,Trụ dừng,Huyện Nhà Bè,Xã Long Thới,Đối diện 198,Nguyễn Văn Tạo,Có,Đang khai thác,106.7272,10.660503,TrttNB Dd198 NVT,"110, 72"
1131,HNB 047,Hàng Tre,Trụ dừng,Huyện Nhà Bè,,137,Nguyễn Văn Tạo,,Đang khai thác,106.726213,10.663465,HT 137 NVT,"110, 72"
1133,HNB 037,Cầu Bà Chiêm ,Trụ dừng,Huyện Nhà Bè,,303/12 (4/39),Nguyễn Bình,,Đang khai thác,106.724576,10.671605,CBC 303/12( NB,110
1134,HNB 038,Cầu Mương Chuối,Trụ dừng,Huyện Nhà Bè,,525 (13/4),Nguyễn Bình,,Đang khai thác,106.729568,10.672733,CMC 525( NB,110
1135,HNB 039,Ủy ban huyện Nhà Bè,Trụ dừng,Huyện Nhà Bè,,Đối diện UBND H.Nhà Bè,Nguyễn Bình,,Đang khai thác,106.734243,10.67375,?bhNB DdUHB NB,110
1136,HNB 040,Trường tiểu học Nguyễn Bình,Trụ dừng,Huyện Nhà Bè,,Đ/d 274A (1/2),Nguyễn Bình,,Đang khai thác,106.737968,10.6746,TthNB D274A( NB,110
1137,HNB 041,Đình Đức Hưng Thạnh,Trụ dừng,Huyện Nhà Bè,,247 (Trường Nguyễn Bình),Nguyễn Bình,,Đang khai thác,106.741814,10.675433,DDHT 247(NB NB,110
1140,HNB 042,Nguyễn Bình,Trụ dừng,Huyện Nhà Bè,,290 (209-233),Nguyễn Bình,,Đang khai thác,106.744034,10.67595,NB 290( NB,110
1138,HNB 043,Đại lý bảo hiểm xe máy,Trụ dừng,Huyện Nhà Bè,,91,Nguyễn Bình,,Đang khai thác,106.747353,10.67668,Dlbhxm 91 NB,110
1139,HNB 044,Ngã Ba Bờ Đăng,Trụ dừng,Huyện Nhà Bè,,12/11A,Nguyễn Bình,,Đang khai thác,106.751465,10.6776,NBBD 12/11A NB,110
1141,HNB 020,Công Tiến Thọ,Trụ dừng,Huyện Nhà Bè,Xã Phú Xuân,2479 (19/8B),Huỳnh Tấn Phát,,Đang khai thác,106.75071,10.679507,CTT 2479( HTP,"110, 20, 75"
1143,HNB 021,Đào Tông Nguyên,Trụ dừng,Huyện Nhà Bè,Xã Phú Xuân,23/3,Huỳnh Tấn Phát,,Đang khai thác,106.746994,10.681985,DTN 23/3 HTP,"110, 20, 75"
1142,HNB 022,Chùa Pháp Võ,Trụ dừng,Huyện Nhà Bè,Xã Phú Xuân,27/1B,Huỳnh Tấn Phát,,Đang khai thác,106.745476,10.684125,CPV 27/1B HTP,"110, 20, 75"
1144,HNB 023,Ngân hàng Agribank,Nhà chờ,Huyện Nhà Bè,Thị trấn Nhà Bè,18,Huỳnh Tấn Phát,,Đang khai thác,106.743202,10.687393,NhA 18 HTP,"110, 20, 75"
1145,HNB 024,Chùa Lá,Trụ dừng,Huyện Nhà Bè,Thị trấn Nhà Bè,2213,Huỳnh Tấn Phát,,Đang khai thác,106.741909,10.68996,CL 2213 HTP,"110, 20, 75"
1146,HNB 025,Trường Lâm Văn Bền,Trụ dừng,Huyện Nhà Bè,Xã Phú Xuân,638,Huỳnh Tấn Phát,,Đang khai thác,106.740723,10.693397,TLVB 638 HTP,"110, 20, 75"
1150,HNB 027,Công An Thị Trấn Nhà Bè,Trụ dừng,Huyện Nhà Bè,Thị trấn Nhà Bè,2049,Huỳnh Tấn Phát,,Đang khai thác,106.740026,10.695332,CATTNB 2049 HTP,"110, 20, 75"
1148,HNB 026,Nha khoa Khánh Minh,Trụ dừng,Huyện Nhà Bè,Thị trấn Nhà Bè,1758,Huỳnh Tấn Phát,,Đang khai thác,106.738996,10.698273,NkKM 1758 HTP,"110, 20, 75"
1059,HNB 002,Chợ Phú Xuân,Trụ dừng,Huyện Nhà Bè,Thị trấn Nhà Bè,1809-1811,Huỳnh Tấn Phát,,Đang khai thác,106.738315,10.70114,CPX 1809-1811 HTP,"110, 20"
1149,Q7 168,Khu dân cư Kỹ Nguyên,Trụ dừng,Quận 7,,Trường Tiểu học Phú Mỹ,Phạm Hữu Lầu,,Đang khai thác,106.735246,10.704941,KdcKN TThPM PHL,"110, 139"
7162,Q7 192,Đường 15B,Trụ dừng,Quận 7,Phường Phú Mỹ,Gần cây xanh 160 (246),Phạm Hữu Lầu,Có,Đang khai thác,106.730171,10.70435,D15B Gcx160( PHL,110
7170,HNB 141,Cầu Phước Long,Ô sơn,Huyện Nhà Bè,Xã Phước Kiển,360,Phạm Hữu Lầu,Có,Đang khai thác,106.721985,10.702506,CPL 360 PHL,110
7168,HNB 139,Nguyễn Hữu Thọ,Ô sơn,Huyện Nhà Bè,Xã Phước Kiển,292B,Phạm Hữu Lầu,Có,Đang khai thác,106.718633,10.697598,NHT 292B PHL,110
7166,HNB 137,Phạm Hữu Lầu,Ô sơn,Huyện Nhà Bè,Xã Phước Kiển,Đối diện trụ điện 57T,Phạm Hữu Lầu,Có,Đang khai thác,106.707104,10.694588,PHL Ddtd57T PHL,110
2818,HNB 092,Thu Liễu,Ô sơn,Huyện Nhà Bè,Xã Phước Kiển,1193,Lê Văn Lương,,Đang khai thác,106.70431,10.700297,TL 1193 LVL,110
2820,HNB 091,Bệnh viện huyện Nhà Bè,Ô sơn,Huyện Nhà Bè,,113,Lê Văn Lương,,Đang khai thác,106.703687,10.704593,BvhNB 113 LVL,110
2819,HNB 090,Ngọc Lâm,Ô sơn,Huyện Nhà Bè,Xã Phước Kiển,217,Lê Văn Lương,,Đang khai thác,106.702759,10.708631,NL 217 LVL,110
2822,HNB 089,Đào Sư Tích,Ô sơn,Huyện Nhà Bè,Xã Phước Kiển,109,Lê Văn Lương,,Đang khai thác,106.701202,10.713317,DST 109 LVL,110
7164,HNB 135,Trường THCS Lê Thành Công,Ô sơn,Huyện Nhà Bè,Xã Phước Kiển,Đối diện 290 (106A),Đào Sư Tích,Có,Đang khai thác,106.696537,10.712173,TTLTC Dd290( DST,110
7766,HNB 136-1,Đào sư Tích,Trụ dừng,Huyện Nhà Bè,Thị trấn Nhà Bè,274-276,Đào sư Tích,Có,Đang khai thác,106.688147,10.707268,DsT 274-276 DsT,110
7772,HNB 139-1,Đào sư Tích,Trụ dừng,Huyện Nhà Bè,Thị trấn Nhà Bè,404,Đào sư Tích,Có,Đang khai thác,106.68613,10.699944,DsT 404 DsT,110
7763,HNB 145-1,Đào sư Tích,Trụ dừng,Huyện Nhà Bè,Thị trấn Nhà Bè,Trước UBND Xã Phước Lộc,Đào sư Tích,Có,Đang khai thác,106.685963,10.699477,DsT TUXPL DsT,110
7767,HNB 138-1,Đào sư Tích,Trụ dừng,Huyện Nhà Bè,Thị trấn Nhà Bè,328,Đào sư Tích,Có,Đang khai thác,106.685207,10.697509,DsT 328 DsT,110
7769,HNB 140-1,Đào sư Tích,Trụ dừng,Huyện Nhà Bè,Thị trấn Nhà Bè,464,Đào sư Tích,Có,Đang khai thác,106.684928,10.696749,DsT 464 DsT,110
7765,HNB 144-1,Đào sư Tích,Nhà chờ,Huyện Nhà Bè,Thị trấn Nhà Bè,Trường Tiểu học Bùi Thanh Khiết, Đào Sư Tích,Có,Đang khai thác,106.682712,10.688144,DsT TThBTK DST,110
7761,HNB 01009,Đào sư Tích,Trụ dừng,Huyện Nhà Bè,Thị trấn Nhà Bè,ĐDTrường Tiểu Học Bùi Thanh Khiết,Đào sư Tích,Có,Đang khai thác,106.682589,10.688294,DsT DTHBTK DsT,110
7771,TĐC_110,Bến Đò Ấp 3,Bến xe,Huyện Nhà Bè,Thị trấn Nhà Bè,Bến Đò Bảy Bé,Đào sư Tích,Có,Đang khai thác,106.680422,10.683698,BDA3 BDBB DsT,110
7770,HNB 142-1,Đào sư Tích,Trụ dừng,Huyện Nhà Bè,Thị trấn Nhà Bè,ĐD464,Đào sư Tích,Có,Đang khai thác,106.685057,10.696749,DsT D DsT,110
7762,HNB 137-1,Đào sư Tích,Trụ dừng,Huyện Nhà Bè,Thị trấn Nhà Bè,327a,Đào sư Tích,Có,Đang khai thác,106.68643,10.70025,DsT 327a DsT,110
7760,HNB 141-1, Đào Sư Tích,Trụ dừng,Huyện Nhà Bè,Thị trấn Nhà Bè,ĐD276, Đào Sư Tích,Có,Đang khai thác,106.687632,10.703201,DST D DST,110
7163,HNB 134,Trường THCS Lê Thành Công,Ô sơn,Huyện Nhà Bè,Xã Phước Kiển,63,Đào Sư Tích,Có,Đang khai thác,106.697052,10.712278,TTLTC 63 DST,110
2799,HNB 082,Đào Sư Tích,Ô sơn,Huyện Nhà Bè,,304A,Lê Văn Lương,,Đang khai thác,106.701193,10.712937,DST 304A LVL,110
2798,HNB 081,Ngọc Lâm,Ô sơn,Huyện Nhà Bè,Xã Phước Kiển,426,Lê Văn Lương,,Đang khai thác,106.702652,10.708304,NL 426 LVL,110
2801,HNB 080,Bệnh viện huyện Nhà Bè,Ô sơn,Huyện Nhà Bè,,506-508,Lê Văn Lương,,Đang khai thác,106.703484,10.70505,BvhNB 506-508 LVL,110
2800,HNB 079,Thu Liễu,Ô sơn,Huyện Nhà Bè,Xã Phước Kiển,162,Lê Văn Lương,,Đang khai thác,106.704202,10.699886,TL 162 LVL,110
2803,HNB 078,Phạm Hữu Lầu,Ô sơn,Huyện Nhà Bè,,1358,Lê Văn Lương,,Đang khai thác,106.704834,10.695667,PHL 1358 LVL,110
7165,HNB 136,Phạm Hữu Lầu,Ô sơn,Huyện Nhà Bè,Xã Phước Kiển,Trụ điện 57T,Phạm Hữu Lầu,Có,Đang khai thác,106.707115,10.694377,PHL Td57T PHL,110
7167,HNB 138,Nguyễn Hữu Thọ,Ô sơn,Huyện Nhà Bè,Xã Phước Kiển,14,Phạm Hữu Lầu,Có,Đang khai thác,106.718767,10.697498,NHT 14 PHL,110
7169,HNB 140,Cầu Phước Long,Ô sơn,Huyện Nhà Bè,Xã Phước Kiển,334,Phạm Hữu Lầu,Có,Đang khai thác,106.721792,10.702189,CPL 334 PHL,110
7161,Q7 191,Đường 15B,Trụ dừng,Quận 7,Phường Phú Mỹ,289,Phạm Hữu Lầu,Có,Đang khai thác,106.730644,10.70425,D15B 289 PHL,110
1057,Q7 169,Khu dân cư Kỹ Nguyên,Trụ dừng,Quận 7,Phường Phú Mỹ,63-65,Phạm Hữu Lầu,,Đang khai thác,106.735198,10.704788,KdcKN 63-65 PHL,"110, 139"
1055,HNB 001,Chợ Phú Xuân,Trụ dừng,Huyện Nhà Bè,Thị trấn Nhà Bè,1678-1680 (26/1-26/2),Huỳnh Tấn Phát,,Đang khai thác,106.73817,10.701088,CPX 1678-1680( HTP,"110, 20, 75"
1147,HNB 028,Nha khoa Khánh Minh,Trụ dừng,Huyện Nhà Bè,Thị trấn Nhà Bè,1901B,Huỳnh Tấn Phát,,Đang khai thác,106.738785,10.6984,NkKM 1901B HTP,"110, 20"
1058,HNB 003,Công an Thị trấn Nhà Bè,Trụ dừng,Huyện Nhà Bè,Thị trấn Nhà Bè,242 (42/7),Huỳnh Tấn Phát,,Đang khai thác,106.739666,10.695869,CaTtNB 242( HTP,"110, 20, 75"
1061,HNB 004,Trường Lâm Văn Bền,Trụ dừng,Huyện Nhà Bè,Thị trấn Nhà Bè,57/4,Huỳnh Tấn Phát,,Đang khai thác,106.740546,10.69345,TLVB 57/4 HTP,"110, 20, 75"
1063,HNB 005,Chùa Lá,Trụ dừng,Huyện Nhà Bè,Thị trấn Nhà Bè,Kế 4/11C,Huỳnh Tấn Phát,,Đang khai thác,106.741694,10.690113,CL K4/11C HTP,"110, 20, 75"
1060,HNB 006,Ngân hàng Agribank,Trụ dừng,Huyện Nhà Bè,Thị trấn Nhà Bè,2132,Huỳnh Tấn Phát,,Đang khai thác,106.743314,10.686992,NhA 2132 HTP,"110, 20, 75"
1065,HNB 007,Chùa Pháp Võ,Trụ dừng,Huyện Nhà Bè,Xã Phú Xuân,536,Huỳnh Tấn Phát,,Đang khai thác,106.74538,10.683998,CPV 536 HTP,"110, 20, 75"
1062,HNB 008,Đào Tông Nguyên,Nhà chờ,Huyện Nhà Bè,Xã Phú Xuân,Đối diện 23/5,Huỳnh Tấn Phát,,Đang khai thác,106.746764,10.682021,DTN Dd23/5 HTP,"110, 20, 75"
1066,HNB 009,Công Tiến Thọ,Trụ dừng,Huyện Nhà Bè,Xã Phú Xuân,2374 (15/6B),Huỳnh Tấn Phát,,Đang khai thác,106.750803,10.679275,CTT 2374( HTP,"110, 20, 75"
1064,HNB 010,Ngã Ba Bờ Đăng,Trụ dừng,Huyện Nhà Bè,Xã Phú Xuân,12/8H,Huỳnh Tấn Phát,,Đang khai thác,106.753196,10.6784,NBBD 12/8H HTP,"110, 20, 75"
1069,HNB 029,Ngã Ba Bờ Đăng,Trụ dừng,Huyện Nhà Bè,,32,Nguyễn Bình,,Đang khai thác,106.751747,10.67775,NBBD 32 NB,110
1067,HNB 030,Đại lý bảo hiểm xe máy,Trụ dừng,Huyện Nhà Bè,,98,Nguyễn Bình,,Đang khai thác,106.747803,10.676867,Dlbhxm 98 NB,110
1071,HNB 031,Rạch Ngang,Trụ dừng,Huyện Nhà Bè,,192 (13/1),Nguyễn Bình,,Đang khai thác,106.744499,10.676117,RN 192( NB,110
1068,HNB 032,Đình Đức Hưng Thạnh,Trụ dừng,Huyện Nhà Bè,,243 ( Đình Đức Hưng Thạnh),Nguyễn Bình,,Đang khai thác,106.741402,10.67545,DDHT 243(DDHT NB,110
1073,HNB 033,Trường tiểu học Nguyễn Bình,Trụ dừng,Huyện Nhà Bè,,Đối diện 269A (Đ/d 1/2C),Nguyễn Bình,,Đang khai thác,106.738251,10.67475,TthNB Dd269A(1/2C) NB,110
1070,HNB 034,Ủy ban huyện Nhà Bè,Ô sơn,Huyện Nhà Bè,,UBND Huyện Nhà Bè,Nguyễn Bình,,Đang khai thác,106.734154,10.67385,?bhNB UHNB NB,110
1075,HNB 035,Cầu Mương Chuối,Trụ dừng,Huyện Nhà Bè,,486 (17/6),Nguyễn Bình,,Đang khai thác,106.730316,10.673017,CMC 486( NB,110
1072,HNB 036,Cầu Bà Chiêm,Trụ dừng,Huyện Nhà Bè,,578 (5/12),Nguyễn Bình,,Đang khai thác,106.724968,10.671817,CBC 578( NB,110
4161,HNB 045,Nguyễn Văn Tạo,Trụ dừng,Huyện Nhà Bè,,Bưu điện Long Thới,Nguyễn Văn Tạo,,Đang khai thác,106.72375,10.670545,NVT BdLT NVT,110
1078,HNB 112,Vòng xoay Long Thới,Trụ dừng,Huyện Nhà Bè,,74,Nguyễn Văn Tạo,,Đang khai thác,106.724791,10.667366,VxLT 74 NVT,"110, 72"
1074,HNB 073,Hàng Tre,Trụ dừng,Huyện Nhà Bè,,Đối diện 206,Nguyễn Văn Tạo,,Đang khai thác,106.725929,10.663817,HT Dd206 NVT,"110, 72"
7592,HNB 156,Trạm radar thời tiết Nhà Bè,Trụ dừng,Huyện Nhà Bè,Xã Long Thới,192,Nguyễn Văn Tạo,Có,Đang khai thác,106.726835,10.66065,TrttNB 192 NVT,"110, 72"
1076,HNB 072,Trường Long Thới,Trụ dừng,Huyện Nhà Bè,,Công an huyện Nhà Bè,Nguyễn Văn Tạo,,Đang khai thác,106.728176,10.656775,TLT CahNB NVT,"110, 72"
1077,HNB 071,Bệnh viện Nhân Tâm,Trụ dừng,Huyện Nhà Bè,,288 (239),Nguyễn Văn Tạo,,Đang khai thác,106.729431,10.6529,BvNT 288( NVT,"110, 72"
1080,HNB 070,Chợ Bà Chồi,Trụ dừng,Huyện Nhà Bè,,372 (Chợ Bà Chồi),Nguyễn Văn Tạo,,Đang khai thác,106.730316,10.650117,CBC 372(BC NVT,"110, 72"
1079,HNB 069,Công ty may Đại Sơn,Trụ dừng,Huyện Nhà Bè,,482B,Nguyễn Văn Tạo,,Đang khai thác,106.731148,10.647491,CtmDS 482B NVT,"110, 72"
1081,HNB 068,Trung tâm dạy nghề,Trụ dừng,Huyện Nhà Bè,,568 (Đ/d Trung tâm dạy nghề Nhà Bè ),Nguyễn Văn Tạo,,Đang khai thác,106.732651,10.642867,Ttdn 568(TtdnNB) NVT,"110, 72"
7307,HNB_097,Chợ tạm,Trụ dừng,Huyện Nhà Bè,Thị trấn Nhà Bè,129,Nguyễn Văn Tạo,Có,Đang khai thác,106.733857,10.639414,Ct 129 NVT,"110, 72"
1082,HNB 066,Cầu Hiệp Phước,Trụ dừng,Huyện Nhà Bè,,718,Nguyễn Văn Tạo,,Đang khai thác,106.735284,10.634253,CHP 718 NVT,"110, 72"
1085,HNB 065,Ngã tư Long Hậu,Trụ dừng,Huyện Nhà Bè,,Đối diện 929,Nguyễn Văn Tạo,,Đang khai thác,106.736143,10.630685,NtLH Dd929 NVT,"110, 72"
1084,HNB 114,Thành Công,Trụ dừng,Huyện Nhà Bè,,CHVLXD Thành Công,Nguyễn Văn Tạo,,Đang khai thác,106.737118,10.626165,TC CTC NVT,"110, 72"
1087,HNB 056,Giáo xứ Tin Mừng,Trụ dừng,Huyện Nhà Bè,,Kế 280 (Cửa sắt Hoàng Cẩn),Nguyễn Văn Tạo,,Đang khai thác,106.737939,10.622401,GxTM K280(sHC NVT,"110, 72"
1086,HNB 063,Công an xã Hiệp Phước,Trụ dừng,Huyện Nhà Bè,,Đối diện cửa hàng Ba Thủy,Nguyễn Văn Tạo,,Đang khai thác,106.739017,10.617386,CaxHP DdchBT NVT,"110, 72"
1089,HNB 062,Chùa Phước Linh,Trụ dừng,Huyện Nhà Bè,,Cột điện 141P,Nguyễn Văn Tạo,,Đang khai thác,106.739983,10.609535,CPL Cd141P NVT,"110, 72"
1091,HNB 061,Nhà Tưởng niệm Liệt sỹ Nhà Bè,Ô sơn,Huyện Nhà Bè,,1/58A,Nguyễn Văn Tạo,,Đang khai thác,106.741072,10.604421,NTnLsNB 1/58A NVT,"110, 72"
